Topic	PC	Keywords	Text	label	tweet
5.0	0.1183	libertad, defender, español, democracia, justicia, victima, pueblo, eta, historia, defensa, rey, odio, memoria, constitucion, acto, democratico, institucion, vasco, recordar, dignidad	['bandera', 'españar', 'necesitar', 'bandera', 'unidad', 'congreso', 'ahoratocalucharjo']	@user325	“La bandera que España necesita ahora es la bandera de la unidad” @user . #Congreso #AhoraTocaLucharJuntos
8.0	0.1338	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['emocionar', 'oir', 'quebrar', 'voz', 'mantener', 'flote', 'pandemia', 'relajante', 'animo', 'carle']	@user325	Me he emocionado oyendo como se quebraba la voz que a mi me mantenía a flote durante los primeros meses de la pandemia. Cuando no podía más, un @user era el mejor relajante. Gracias por todo y muchísimo ánimo, Carles!
4.0	0.0974	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['cayetana', 'alvarez', 'toledo', 'rebosar', 'soberbia', 'prepotencia', 'palabra', 'pronunciar', 'dirigir', 'alonso', 'tema', 'curioso']	@user325	Cayetana Álvarez de Toledo rebosa soberbia y prepotencia en cada palabra que pronuncia. Y da igual a quién se dirija ( y si no que se lo pregunten a Alonso...) o de qué tema hable. Es hasta curioso de ver.
1.0	0.1044	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['historia', 'paso', 'ultraderecha', 'radical', 'fundamental', 'democracia']	@user325	Esto ya ha pasado en otros momentos de la historia. Así se abre paso la ultraderecha radical. Ahora, más que nunca, es fundamental para nuestro país que el [POLITICAL_PARTY] se ponga del lado de la democracia.
0.0	0.2023	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['aprobar', 'real', 'decreto', 'adopcion', 'medida', 'frente', 'consecuencia', 'sanitario', 'social', 'economico', 'covid-', 'comenzar', 'debate', 'prorroga', 'alarma', 'intervenir', 'presidente', 'congreso', 'esteviruslopar']	@user325	Aprobados los Reales Decretos de adopción de diferentes medidas para hacer frente a las consecuencias sanitarias, sociales y económicas del COVID-19. Comenzamos el debate sobre la prórroga del Estado de Alarma. Interviene el Presidente. #CONGRESO #EsteVirusLoParamosUnidos
6.0	0.1063	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['campo', 'denunciado', 'violencia', 'machista', 'juzgado', 'inca']	@user325	Jorge Campos, denunciado por violencia machista en un juzgado de Inca
1.0	0.1506	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['espantajo', 'gobernar', 'espantajo', 'paseo', 'campaña', 'electoral', 'eleccion', 'impedir', 'gobierno', 'progresista', 'todomuypredecible']	@user325	@user En fin... 🙄🙄🙄. el espantajo de que “el [POLITICAL_PARTY] va a gobernar con el [POLITICAL_PARTY]” es el mismo espantajo que sacáis de paseo cada campaña electoral... y luego al día siguiente de las elecciones también hacéis cada vez lo mismo: impedir un Gobierno progresista. #TodoMuyPredecible
12.0	0.1408	españa, gobierno, español, presidente, andalucia, cumplir, apoyo, contar, merecer, tierra, permitir, esfuerzo, punto, recuperar, alto, andaluz, junta, region, representar, historico	['inmensamente', 'agradecido', 'confianza', 'recibido', 'elegido', 'secretaria', 'mesa', 'congreso', 'afrontar', 'etapa', 'consciente', 'complejo', 'situacion', 'animo', 'gobierno', 'situacion', 'bloqueo']	@user325	Inmensamente agradecida por la confianza recibida al ser elegida Secretaria Segunda de la Mesa del Congreso @user @user. Afrontamos esta etapa conscientes de la compleja situación y con ánimo de tener cuanto antes un Gobierno que acabe con la situación de bloqueo.
12.0	0.1308	españa, gobierno, español, presidente, andalucia, cumplir, apoyo, contar, merecer, tierra, permitir, esfuerzo, punto, recuperar, alto, andaluz, junta, region, representar, historico	['totalmente', 'acuerdo', 'entendible', 'aportar', 'simplificar', 'situacion', 'complejo', 'eleccion', 'altura', 'eslogan', 'complejo', 'complejo']	@user325	@user Totalmente de acuerdo ( y entendible). Pero no aporta nada simplificar lo que es una situación compleja. No habrá terceras elecciones, pero ahora todo el mundo tendrá que estar a la altura. Sin eslóganes. Las cosas complejas son complejas. El [POLITICAL_PARTY] estará ahí. Siempre ha estado.
8.0	0.1377	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['lamento', 'sinceramente', 'ana', 'pastor', 'bruces', 'lodo', 'difusion', 'bulo', 'zafio', 'lamento', 'sintomatico', 'desorientacion']	@user325	Lamento sinceramente ver a Ana Pastor cayendo de bruces en el lodo de la difusión de los bulos zafios. Lo lamento, sobre todo, por lo sintomático que es respecto a la desorientación total del [POLITICAL_PARTY].
0.0	0.1008	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['congreso', 'diputado', 'sumar', 'aplauso', 'agradecimiento', 'personal', 'sanitario', 'esteviruslopar']	@user325	Desde el Congreso de los Diputados nos sumamos al aplauso de agradecimiento a nuestro personal sanitario. . 👏👏👏👏👏👏👏👏👏👏. #EsteVirusLoParamosUnidos
1.0	0.1731	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['pacto', 'gobierno', 'perpetrar', 'perpetrar', 'delito', 'pacto', 'gobierno', 'ratificar', 'mayoria', 'parlamentario', 'elegido', 'democraticamente', 'modofulgenciocoll', 'lamentable', 'vuelta']	@user325	@user Los pactos de Gobierno no se perpetran. Se perpetran los delitos, y los pactos de Gobierno se ratifican por mayorías parlamentarias elegidas democráticamente. Te veo muy en #ModoFulgencioColl. . Lamentable vuelta atrás.
12.0	0.1044	españa, gobierno, español, presidente, andalucia, cumplir, apoyo, contar, merecer, tierra, permitir, esfuerzo, punto, recuperar, alto, andaluz, junta, region, representar, historico	['infinitamente', 'agradecido', 'confianza', 'cef', 'proponer', 'mesa', 'honor', 'responsabilidad']	@user325	Infinitamente agradecida por la confianza de la #CEF @user al volver a proponerme para formar parte de la Mesa del @user. Un gran honor y una gran responsabilidad.
2.0	0.1054	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['imaginar', 'estocada', 'sector', 'turistico', 'amen', 'coste', 'vida', 'humano', 'paso', 'tumbar', 'alarma', 'romper', 'medida', 'posibilidad', 'empuje', 'rectificar', 'españa', 'balear']	@user325	Te imaginas la “estocada” que puede ser para nuestro “sector turístico” ( amén del coste en vidas humanas) el paso atrás de tumbar el estado de alarma?? . Te ruego que, en la medida de tus posibilidades, empujes para que Casado rectifique. Por España. Por Baleares.
0.0	0.0935	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['andar', 'bloqueado', 'tweet']	@user325	@user Anda! A mi también me tiene bloqueada... pero no me había dado ni cuenta hasta que no lo he buscado para pasarte el tweet...😅
0.0	0.1401	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['punto', 'iniciar', 'seguimiento', 'telematico', 'pleno', 'congreso']	@user325	A punto de iniciar el seguimiento telemático del Pleno del Congreso.
0.0	0.1377	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['preparado', 'iniciar', 'seguimiento', 'telematico', 'pleno', 'congreso', 'esteviruslopar']	@user325	Preparada para iniciar el seguimiento telemático del Pleno del Congreso. #EsteVirusLoParamosUnidos
4.0	0.1083	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['objetivo', 'ambicioso', 'escribir', 'nombre', 'montesquieu', 'mon', 'dieu']	@user325	@user Y si (para empezar por objetivos menos ambiciosos) escribís bien su nombre? . MONTESQUIEU... . Mon Dieu!!🙄
3.0	0.1142	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['dolors', 'montserrat', 'perder', 'chascarrillo', 'juego', 'palabra', 'semanal', 'sesiondecontrol', 'politica', 'ahorrar', 'papelon', 'paso', 'ahorrar', 'español']	@user325	Hoy Dolors Montserrat ha perdido el hilo de su chascarrillo de juegos de palabras semanal y no hemos entendido nada. Si utilizara la #SesiónDeControl para hacer y hablar de política se ahorraría estos papelones. Y, de paso, se los ahorraría a los españoles.
7.0	0.1141	calle, enhorabuena, equipo, feliz, celebrar, honor, alcalde, vecino, cultura, programa, obra, noche, provincia, suerte, participar, compartir, historia, acompañar, visitar, ayuntamiento	['inmenso', 'honor', 'confianza', 'depositar', 'compañer@', 'enorme', 'placer', 'emprender', 'responsabilidad', 'enhorabuena', 'amigo']	@user325	@user @user Un inmenso honor la confianza que depositan en nosotros nuestr@s compañer@s, y un enorme placer emprender estas responsabilidades a tu lado. Enhorabuena, amigo.
4.0	0.1063	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['igualitario', 'luchar', 'hija', 'camino', 'recorrer', 'tiempodemujeres', 'laespanaquequieresesfeminista']	@user325	Porque un país más igualitario es un país mejor para tod@s. . Por todas las que lucharon antes que nosotras. Por nuestras hijas. Y por el largo camino que nos queda por recorrer. [#POLITICAL_PARTY] . #TiempoDeMujeres . #LaEspanaQueQuieresEsFeminista
4.0	0.0932	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['tamayazo', 'tamayazo', 'definir', 'remake', 'madrid']	@user325	@user @user @user @user @user @user @user @user @user @user Sí, Miquel. Pedía un Tamayazo, y un Tamayazo ha tenido. Eso lo sabemos todos..., pero lo que habéis hecho define al “nuevo [POLITICAL_PARTY]”. Un “remake” del [POLITICAL_PARTY] de Madrid del 2003. Ahí es nada.
0.0	0.1744	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['punto', 'iniciar', 'seguimiento', 'telematico', 'pleno', 'congreso', 'comparecencia', 'presidente', 'gobierno', 'ahoratocalucharjo']	@user325	A punto para iniciar el seguimiento telemático del pleno del #Congreso con la comparecencia del Presidente del Gobierno. #AhoraTocaLucharJuntos
6.0	0.119	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['cataluña', 'ocultar', 'oponer', 'subida', 'pension', 'smi', 'negociar', 'derogar', 'ley', 'violencia', 'genero', 'palo', 'tocar', 'perder', 'sonrisa', 'esladerecha']	@user325	Pablo Casado habla todo el día de Cataluña para intentar ocultar que se ha opuesto a la subida de las pensiones y del SMI, y que ahora está negociando con [POLITICAL_PARTY] derogar la ley contra la violencia de género... No deja un “palo” sin tocar... y todo sin perder la sonrisa .#EsLaDerecha
1.0	0.1286	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['pugna', 'real', 'loreg', 'garantizar', 'gobernabilidad', 'estabilidad', 'propuesta', 'prueba', 'mayoria', 'absoluto', 'ayto', 'ibiza', 'legislatura']	@user325	@user @user @user Estáis “a lo vuestro” ( vuestra pugna con C’s ) y no a lo que tendríais que estar: los problemas reales. La LOREG garantiza la gobernabilidad. Y la estabilidad nada tiene que ver con esa propuesta. La prueba: la mayoría absoluta del [POLITICAL_PARTY] en el Ayto de Ibiza la pasada legislatura.
0.0	0.1369	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['pregunta', 'aprobar', 'prorroga', 'alarma', 'confinamiento', 'balear', 'convertir', 'destino', 'preferido', 'turista', 'europeo', 'consciente', 'convertir']	@user325	@user @user @user @user @user @user @user @user @user @user @user @user La pregunta que os hago a ambos... si mañana no se aprueba la prórroga del Estado de Alarma, y, por lo tanto, se acaba el confinamiento...creéis que Baleares se va a convertir en el “destino preferido” de los turistas europeos?? Sois conscientes de en qué nos convertiremos??
3.0	0.1023	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['poquito', 'lectura', 'previo', 'ahorrear', 'bochorno', '...']	@user325	@user La próxima vez le pasáis un poquito de “lectura” previa y os ahorráis el bochorno….
7.0	0.0928	calle, enhorabuena, equipo, feliz, celebrar, honor, alcalde, vecino, cultura, programa, obra, noche, provincia, suerte, participar, compartir, historia, acompañar, visitar, ayuntamiento	['balear', 'querer', 'pintura', 'bauza', 'colocar', 'sitio', 'cazar', 'talento', 'fabrica']	@user325	Ciudadanos de Baleares no quiere ver ni “en pintura” a Bauzá, y le pide a Albert Rivera que lo “coloque” en otro sitio... Y yo me pregunto: esto es “cazar talento” o quedarse “restos de fábrica”??? 🤔🤔🤔
2.0	0.118	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['hombre', 'ruben', 'pge', 'tumbastei', 'pge', 'millon', 'tacada', 'parador', 'mantener', 'empantanado', 'gobierno', 'socialista']	@user325	@user @user @user Hombre, Ruben, y ya que cambias de tercio ( ese ya no te gusta...). PGE no hubo porque los tumbastéis. Pero sin PGE y todo 21 millones de una tacada para acabar el Parador que mantuvistéis 8 años empantanado...Ni tan mal!! En los próximos 4 años de gobierno socialista seguiremos!
3.0	0.1201	politica, politico, frente, mano, forma, realidad, demostrar, palabra, paso, responsabilidad, idea, libre, libro, respeto, escribir, servir, reconocer, articulo, discurso, orgullo	['...', 'equipo', 'señor', 'cleveland', 'red', '...', 'oir', 'lider', 'chorrada', 'hablaban...', 'politicalparty...']	@user325	🙄🙄🙄… que no lo ha dicho su equipo, que lo dijo un señor de Cleveland en las redes … y después de 3 días de oír a todos los líderes del [POLITICAL_PARTY] hablando de esta chorrada lo he buscado porque no sabía ni de qué hablaban… !!! que pequeño está haciendo Casado al [POLITICAL_PARTY]…😔 !!
